creator_id,platform,content_type,time_slot,avg_engagement
50,YouTube,LONG,11,1.044
50,YouTube,LONG,12,0.388
50,YouTube,LONG,13,0.611
50,YouTube,LONG,14,0.736
50,YouTube,LONG,15,1.025
50,YouTube,LONG,16,1.24
50,YouTube,LONG,17,1.038
50,YouTube,LONG,18,0.433
50,YouTube,LONG,19,1.186
50,YouTube,LONG,20,1.237
50,YouTube,LONG,21,1.134
50,YouTube,LONG,22,0.804
50,YouTube,LONG,23,0.659
